family,role,category,pos,n,resistance,median
redpajama,ego,sexual_liminal,7,700,1.514846847114787,0.9475326575365316
redpajama,ego,sexual_liminal,8,700,1.6160118254838467,1.066245108429352
redpajama,ego,sexual_liminal,9,697,1.5762981423524394,1.1740130963729463
stablelm,ego,sexual_liminal,0,700,0.13842824519270805,-0.005019497086302879
stablelm,ego,sexual_liminal,1,700,-0.07332743700183562,-0.08218494968381697
stablelm,ego,sexual_liminal,2,700,-0.12769927475668766,-0.06919998695660477
stablelm,ego,sexual_liminal,3,700,0.00214285708844295,-0.018552647423936693
stablelm,ego,sexual_liminal,4,700,0.054917960202581675,-0.0913394147543841
stablelm,ego,sexual_liminal,5,700,0.004955847850788002,-0.028135240531668257
stablelm,ego,sexual_liminal,6,700,0.017285555966942142,-0.04162735874138418
stablelm,ego,sexual_liminal,7,700,0.044766068962758115,-0.02065450995751421
stablelm,ego,sexual_liminal,8,700,0.040802356201689774,-0.05731474224560074
stablelm,ego,sexual_liminal,9,700,0.11182115596759211,-0.04188749710252304
zephyr,ego,sexual_liminal,0,1400,8.55467797915522,3.578698810389693
zephyr,ego,sexual_liminal,1,1400,2.0106822732059944,-0.011981323250028621
zephyr,ego,sexual_liminal,2,1400,3.674715053247521,-0.005402196214405618
zephyr,ego,sexual_liminal,3,1400,3.966409251013412,0.04312502581335415
zephyr,ego,sexual_liminal,4,1400,2.3343394681178715,0.015264793174895125
zephyr,ego,sexual_liminal,5,1400,2.4266889049419476,-0.008526775085072939
zephyr,ego,sexual_liminal,6,1400,2.5614752171645034,0.011514195445726136
zephyr,ego,sexual_liminal,7,1400,2.50117357621516,0.19133854577020398
zephyr,ego,sexual_liminal,8,1400,2.2392215924618997,0.07346776688311951
zephyr,ego,sexual_liminal,9,1397,1.789687841065932,0.13225014894101228
olmo,reinforced,sexual_liminal,0,700,-0.6253974911070832,-0.34523043040005347
olmo,reinforced,sexual_liminal,1,700,-0.07955093521327536,-0.19335745796374237
olmo,reinforced,sexual_liminal,2,700,0.4972953759307381,0.2010011501194811
olmo,reinforced,sexual_liminal,3,700,0.5721321196579011,0.2683179423886155
olmo,reinforced,sexual_liminal,4,700,0.19656414821047713,-0.18678999951533914
olmo,reinforced,sexual_liminal,5,700,0.9826317210167265,0.46164286119314535
olmo,reinforced,sexual_liminal,6,700,0.5462967790245766,0.20155479782901511
olmo,reinforced,sexual_liminal,7,700,0.4489801490787514,-0.0034397470335102787
olmo,reinforced,sexual_liminal,8,700,0.48309020318634943,0.0670986495271658
olmo,reinforced,sexual_liminal,9,700,0.2270808876411417,-0.03167967857473446
olmo-tiny,reinforced,sexual_liminal,0,700,2.019647979689738,1.8530010769729244
olmo-tiny,reinforced,sexual_liminal,1,700,0.9645374590161386,0.9561239680116995
olmo-tiny,reinforced,sexual_liminal,2,700,-0.011388134670600816,-0.043428802032257977
olmo-tiny,reinforced,sexual_liminal,3,700,0.27632112135236786,0.04411426821467614
olmo-tiny,reinforced,sexual_liminal,4,700,0.2338383653545343,-0.010719826845790809
olmo-tiny,reinforced,sexual_liminal,5,700,0.1939736982059603,-0.016258625293035428
olmo-tiny,reinforced,sexual_liminal,6,700,0.15491771606153537,-0.038731670200905524
olmo-tiny,reinforced,sexual_liminal,7,700,0.3522237031117145,0.056359641684981934
olmo-tiny,reinforced,sexual_liminal,8,700,0.2456346677238776,0.0593320378763815
olmo-tiny,reinforced,sexual_liminal,9,700,0.25857840153987927,0.050053108853046396
amber,superego,sexual_liminal,0,1400,7.804351311485402,2.5275967628304032
amber,superego,sexual_liminal,1,1400,2.6522261769056867,0.07312891976674672
amber,superego,sexual_liminal,2,1400,3.4979791104966003,0.27361060947559845
amber,superego,sexual_liminal,3,1400,3.7877017335186713,0.16979429972988394
amber,superego,sexual_liminal,4,1400,2.953044626490923,-0.001781665013246922
amber,superego,sexual_liminal,5,1400,1.805771201718555,-0.0009572677155591673
amber,superego,sexual_liminal,6,1400,1.8911436048365766,0.003063185467669528
amber,superego,sexual_liminal,7,1400,2.115695153211894,0.29959658270285516
amber,superego,sexual_liminal,8,1399,2.0973590639017945,0.15028225035583667
amber,superego,sexual_liminal,9,1376,1.5127862304308335,0.17868268833994982
archangel-dpo,superego,sexual_liminal,0,700,-0.028313660708415678,-0.03210396779446884
archangel-dpo,superego,sexual_liminal,1,700,0.015511599518173956,0.008403253824504188
archangel-dpo,superego,sexual_liminal,2,700,0.006241984761945063,0.010141638457969279
archangel-dpo,superego,sexual_liminal,3,700,-0.014012309970757003,-0.0010832273635645957
archangel-dpo,superego,sexual_liminal,4,700,0.03292182680220212,0.0006179624550795551
archangel-dpo,superego,sexual_liminal,5,700,-0.009999886940855547,-0.005129084724208466
archangel-dpo,superego,sexual_liminal,6,700,0.01846686890217406,0.0067607022469023306
archangel-dpo,superego,sexual_liminal,7,700,0.024952582493861758,0.002947088965605404
archangel-dpo,superego,sexual_liminal,8,700,0.14252850099539677,-0.0037959007156832484
archangel-dpo,superego,sexual_liminal,9,691,0.027395279815349248,0.008695238800117761
ct-llm,superego,sexual_liminal,0,700,-0.05676750875940134,-0.03621519053244842
ct-llm,superego,sexual_liminal,1,700,-0.025886031505514454,-0.05020834010774707
ct-llm,superego,sexual_liminal,2,700,-0.0021593892414958843,1.6168948161348214e-05
ct-llm,superego,sexual_liminal,3,700,0.0014119487660409278,0.019367801496932565
ct-llm,superego,sexual_liminal,4,700,-0.027520769414600507,-0.013537157875702123
ct-llm,superego,sexual_liminal,5,700,0.002401459115183482,-0.0005668331846902807
ct-llm,superego,sexual_liminal,6,700,-0.0017222422854432115,-0.0006236397886578216
ct-llm,superego,sexual_liminal,7,700,0.009410509761794743,-9.681534547339006e-06
ct-llm,superego,sexual_liminal,8,700,0.0031733286058037544,0.00029232428437997525
ct-llm,superego,sexual_liminal,9,700,-0.0024434423336520523,-0.0007674614712770706
deepseek-7b,superego,sexual_liminal,0,700,0.27737091261825897,0.35860164017592555
deepseek-7b,superego,sexual_liminal,1,700,0.010015738523168914,-0.07794348493080007
deepseek-7b,superego,sexual_liminal,2,700,1.1320915116852572,-0.011732692127063474
deepseek-7b,superego,sexual_liminal,3,700,0.8460266667091244,-0.05626216844530331
deepseek-7b,superego,sexual_liminal,4,700,1.5799204212400735,-0.06088051083596911
deepseek-7b,superego,sexual_liminal,5,700,1.141987296821064,-0.07641827810344191
deepseek-7b,superego,sexual_liminal,6,700,1.0906379896919594,0.0038036789048722973
deepseek-7b,superego,sexual_liminal,7,700,1.6560490719404257,0.035955606312262293
deepseek-7b,superego,sexual_liminal,8,700,2.606475095838333,0.029125008863151943
deepseek-7b,superego,sexual_liminal,9,650,1.728183273822424,0.08976593359902532
llama,superego,sexual_liminal,0,700,-0.8530150316678607,-0.9790356469319361
llama,superego,sexual_liminal,1,700,-3.3658703892178687,-3.6847584122426382
llama,superego,sexual_liminal,2,700,-0.3584427291364917,-0.28813464959210816
llama,superego,sexual_liminal,3,700,-0.2345662856557311,-0.18295460556735596
llama,superego,sexual_liminal,4,700,-0.21240725153747722,-0.10717519430758575
llama,superego,sexual_liminal,5,700,-0.06664276772399537,-0.13182874079923418
llama,superego,sexual_liminal,6,700,-0.06026501366409425,-0.11373766180840539
llama,superego,sexual_liminal,7,700,-0.11981557580695289,-0.09501576147000397
llama,superego,sexual_liminal,8,700,0.03516306304838794,-0.03794655587121686
llama,superego,sexual_liminal,9,700,0.07309669536481078,-0.003254212205094719
map-neo,superego,sexual_liminal,0,699,13.490514657116195,14.412825791847519
map-neo,superego,sexual_liminal,1,696,6.191034387786331,6.516269512778297
map-neo,superego,sexual_liminal,2,693,4.231468686920845,2.7179795934498254
map-neo,superego,sexual_liminal,3,691,4.004631069128427,4.018478939492549
map-neo,superego,sexual_liminal,4,690,5.079848879416096,3.901753164950631
map-neo,superego,sexual_liminal,5,690,5.309696174134513,4.3811914955190465
map-neo,superego,sexual_liminal,6,690,4.331468186395751,3.1949386253032426
map-neo,superego,sexual_liminal,7,690,2.900412663360724,1.6426293086381034
map-neo,superego,sexual_liminal,8,685,3.027022342201487,1.447872707065017
map-neo,superego,sexual_liminal,9,597,2.347412001440316,1.009543464843808
minicpm,superego,sexual_liminal,0,700,-0.039994317306949204,-0.06364351734789181
minicpm,superego,sexual_liminal,1,700,-0.07878934880971382,-0.052005796828876426
minicpm,superego,sexual_liminal,2,700,-0.025721396781931326,-0.01315385002994963
minicpm,superego,sexual_liminal,3,700,-0.00013306992471894238,-0.014609174243314364
minicpm,superego,sexual_liminal,4,700,-0.029604000753035594,-0.01884570952940815
minicpm,superego,sexual_liminal,5,700,-0.019883430233772037,-0.022427585596579973
minicpm,superego,sexual_liminal,6,700,-0.010096873317879073,-0.0024959175178432724
minicpm,superego,sexual_liminal,7,700,0.0011134374023266118,-0.01167252594158235
minicpm,superego,sexual_liminal,8,700,-0.028699167811255297,-0.027171543427805235
minicpm,superego,sexual_liminal,9,699,0.0005421121408957058,-0.008665467227705594
olmo,superego,sexual_liminal,0,1400,-0.07473381162837178,-0.0426411172253219
olmo,superego,sexual_liminal,1,1400,0.004046289717173936,-0.006164411361525255
olmo,superego,sexual_liminal,2,1400,0.3236161116088465,-0.0001295719574465796
olmo,superego,sexual_liminal,3,1400,0.3049673586773927,-0.00858002542886334
olmo,superego,sexual_liminal,4,1400,0.12328987569387152,-0.01268851170842339
olmo,superego,sexual_liminal,5,1400,0.5272406022574433,0.009304108123451761
olmo,superego,sexual_liminal,6,1400,0.5906431974808749,0.027872657812034032
olmo,superego,sexual_liminal,7,1400,0.8958173231274134,0.06266660585075445
olmo,superego,sexual_liminal,8,1400,0.46955207992767123,0.06359081297616473
olmo,superego,sexual_liminal,9,1328,0.2300973488220384,0.0157575176196091
olmo-hybrid,superego,sexual_liminal,0,700,-0.16609801678727137,-0.16333399416914116
olmo-hybrid,superego,sexual_liminal,1,700,-0.0703013918188338,-0.06527270961302312
olmo-hybrid,superego,sexual_liminal,2,700,-0.143876344779238,-0.13259110144773806
olmo-hybrid,superego,sexual_liminal,3,700,-0.0918523256986592,-0.052084323779112165
olmo-hybrid,superego,sexual_liminal,4,700,-0.11460663660057069,-0.07286515552096606
olmo-hybrid,superego,sexual_liminal,5,700,-0.08956710007861862,-0.07393025827748127
olmo-hybrid,superego,sexual_liminal,6,700,0.042824099263239504,-0.007630484869605657
olmo-hybrid,superego,sexual_liminal,7,700,-0.031516004394161766,-0.013915817340607994
olmo-hybrid,superego,sexual_liminal,8,700,-0.0387890657290897,-0.02816231770554602
olmo-hybrid,superego,sexual_liminal,9,700,-0.049098892533354255,-0.04401641580706144
olmo-tiny,superego,sexual_liminal,0,1400,0.9740057065685429,0.4315975055247438
olmo-tiny,superego,sexual_liminal,1,1400,0.3732830902382607,0.05189669359643143
olmo-tiny,superego,sexual_liminal,2,1400,-0.05335762973102058,-0.10325147211362842
olmo-tiny,superego,sexual_liminal,3,1400,0.0859402837346448,-0.013145771711280818
olmo-tiny,superego,sexual_liminal,4,1400,0.12517850223382115,0.021640933036267688
olmo-tiny,superego,sexual_liminal,5,1400,0.06713732748535389,-0.01861016927625946
olmo-tiny,superego,sexual_liminal,6,1400,0.09452814668513604,-0.010598941888193183
olmo-tiny,superego,sexual_liminal,7,1400,0.1834043553803386,0.022358306347144617
olmo-tiny,superego,sexual_liminal,8,1400,0.15906656079178433,0.02805958206096649
olmo-tiny,superego,sexual_liminal,9,1400,0.21099105949839064,0.07258886475567425
pythia,superego,sexual_liminal,0,1400,-0.48501536902758624,-0.3713452153028326
pythia,superego,sexual_liminal,1,1400,-0.16887753713709835,-0.05129636357964172
pythia,superego,sexual_liminal,2,1400,-0.03627560591929231,-0.023393071209487835
pythia,superego,sexual_liminal,3,1400,-0.042171662888606035,-0.01230825493896393
pythia,superego,sexual_liminal,4,1400,-0.022639521153857856,-0.015150045191557231
pythia,superego,sexual_liminal,5,1400,-0.028832860053915804,-0.017110547593422003
pythia,superego,sexual_liminal,6,1400,-0.038770397052552745,-0.03289460439042664
pythia,superego,sexual_liminal,7,1400,-0.043030058842363036,-0.018808043918731195
pythia,superego,sexual_liminal,8,1400,0.0051022118102158846,-0.017729841088836608
pythia,superego,sexual_liminal,9,1394,-0.029202637238489846,-0.0210900268391535
qwen,superego,sexual_liminal,0,700,-0.2167998266282938,-0.10219379783140395
qwen,superego,sexual_liminal,1,700,0.3648636696555008,-0.4322589864335214
qwen,superego,sexual_liminal,2,700,-0.1724268984075085,-0.2677258542959154
qwen,superego,sexual_liminal,3,700,-0.16506209506497008,-0.11300290768494738
qwen,superego,sexual_liminal,4,700,-0.05321147990031695,-0.07103475371277214
qwen,superego,sexual_liminal,5,700,-0.1720104855074504,-0.09916630835204113
qwen,superego,sexual_liminal,6,700,0.14403635642091803,-0.007615127946506738
qwen,superego,sexual_liminal,7,700,0.23175954822282993,-0.006639768934668202
qwen,superego,sexual_liminal,8,700,0.26671595172693585,-0.006518898625545814
qwen,superego,sexual_liminal,9,700,0.3467134222196302,-0.00281643834929246
qwen-tiny,superego,sexual_liminal,0,700,-0.3848728417015688,-0.346766079687037
qwen-tiny,superego,sexual_liminal,1,700,0.31790217580217156,0.24735217936360693
qwen-tiny,superego,sexual_liminal,2,700,-0.07079841293653129,-0.06386473361183315
qwen-tiny,superego,sexual_liminal,3,700,0.14316765642545595,-0.019181268737208376
qwen-tiny,superego,sexual_liminal,4,700,0.0748541320318082,-0.00025052117003427016
qwen-tiny,superego,sexual_liminal,5,700,0.11622997978279653,0.00014191996330477317
qwen-tiny,superego,sexual_liminal,6,700,-0.09741534317028333,3.267694712697198e-06
qwen-tiny,superego,sexual_liminal,7,700,0.14672205894474952,0.00012469660108651228
qwen-tiny,superego,sexual_liminal,8,700,0.17604479140786536,0.014080122614147223
qwen-tiny,superego,sexual_liminal,9,700,0.15448043166006972,0.025097018347320706
qwen3,superego,sexual_liminal,0,700,0.3662674338531408,0.5195253094998612
qwen3,superego,sexual_liminal,1,700,1.2827069646575133,1.2732673203686837
qwen3,superego,sexual_liminal,2,700,-0.18506903648822967,-0.4286780154819224
qwen3,superego,sexual_liminal,3,700,0.6059803193803188,0.008353754288729798
qwen3,superego,sexual_liminal,4,700,0.8122067188296144,0.3913704923091325
qwen3,superego,sexual_liminal,5,700,2.6974661404967035,0.8755522042076448
qwen3,superego,sexual_liminal,6,700,0.6599800027428161,-1.754234958724243e-05
qwen3,superego,sexual_liminal,7,700,0.8357583979284997,-4.9875167927050025e-06
qwen3,superego,sexual_liminal,8,700,1.0719869898097691,-0.1495088002096866
qwen3,superego,sexual_liminal,9,700,1.0853068394597862,-0.0064772756105932645
redpajama,superego,sexual_liminal,0,700,1.620616304829637,0.8567253333868492
redpajama,superego,sexual_liminal,1,700,1.3155343365082284,-0.343440594714279
redpajama,superego,sexual_liminal,2,700,1.0135564303435651,0.20996566041005787
redpajama,superego,sexual_liminal,3,700,0.9295478810612924,-0.0032561452119167864
redpajama,superego,sexual_liminal,4,700,7.686125471707981,2.247960943126076
redpajama,superego,sexual_liminal,5,700,3.2811101114016337,0.17896162997676382
redpajama,superego,sexual_liminal,6,700,7.196614145803606,2.8581732423614947
redpajama,superego,sexual_liminal,7,700,6.481717128788014,2.4698804199296487
redpajama,superego,sexual_liminal,8,700,7.039491721126196,3.2572107617813133
redpajama,superego,sexual_liminal,9,659,6.747004943563247,4.042488498097253
smol,superego,sexual_liminal,0,700,0.4473525533937958,0.35692917734357027
smol,superego,sexual_liminal,1,700,-4.556978070106612,-3.2618474361748433
smol,superego,sexual_liminal,2,700,-0.17811724423772138,0.03011152723943489
smol,superego,sexual_liminal,3,700,0.193113792524957,0.08875124904983708
smol,superego,sexual_liminal,4,700,0.001887965031343829,-0.008804206517249218
smol,superego,sexual_liminal,5,700,0.10173663501109519,-0.023653050045699356
smol,superego,sexual_liminal,6,700,0.10787350051591367,0.045580332802911926
smol,superego,sexual_liminal,7,700,0.25605742535241927,0.22488701378978745
smol,superego,sexual_liminal,8,700,0.37388155036299536,0.15494817877249398
smol,superego,sexual_liminal,9,700,0.50371564244486,0.29763912025528494
smol3,superego,sexual_liminal,0,700,-0.3012568378978542,-0.21796468491741958
smol3,superego,sexual_liminal,1,700,-5.518312953697067,-6.277410798229533
smol3,superego,sexual_liminal,2,700,-0.2471732013445445,-0.16774329159840742
smol3,superego,sexual_liminal,3,700,-0.1695665865495432,-0.07412989390974906
smol3,superego,sexual_liminal,4,700,-0.10485443822372781,-0.03356174320011206
smol3,superego,sexual_liminal,5,700,0.025490095875544155,-0.00608825057015624
smol3,superego,sexual_liminal,6,700,-0.061652090681700286,-0.10112336928797792
smol3,superego,sexual_liminal,7,700,-0.09775814254078109,-0.07006643602009933
smol3,superego,sexual_liminal,8,700,-0.05157676591612152,-0.04848128549397428
smol3,superego,sexual_liminal,9,700,0.005019513508387262,-0.0175923476164324
stablelm,superego,sexual_liminal,0,700,0.6194214172326444,0.1408521915896778
stablelm,superego,sexual_liminal,1,700,0.15398244757856486,0.1052391677639212
stablelm,superego,sexual_liminal,2,700,0.2799670295362198,0.21455342660827098
