label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_2,base,77,109,0.2364242821931839,0.17617733776569366,69161.3203125,621.1837158203125,838.6378784179688,sexual_liminal,True
sexual_liminal_2,base,78,109,0.2009119689464569,0.16281570494174957,65682.484375,611.8235473632812,842.9105224609375,sexual_liminal,True
sexual_liminal_2,base,79,109,0.21078836917877197,0.15819011628627777,66393.5,605.11181640625,837.7426147460938,sexual_liminal,True
sexual_liminal_2,base,80,109,0.19466149806976318,0.14758965373039246,65808.515625,603.4357299804688,858.278076171875,sexual_liminal,True
sexual_liminal_2,base,81,108,0.19748945534229279,0.1485019475221634,64430.31640625,599.8079223632812,839.97607421875,sexual_liminal,True
sexual_liminal_2,base,82,109,0.23382650315761566,0.1781770884990692,68859.3984375,622.9002075195312,839.0040283203125,sexual_liminal,True
sexual_liminal_2,base,83,109,0.20639124512672424,0.14795200526714325,66658.5625,599.7113037109375,848.7097778320312,sexual_liminal,True
sexual_liminal_2,base,84,109,0.2094224989414215,0.15697598457336426,66445.0390625,607.1724243164062,844.91748046875,sexual_liminal,True
sexual_liminal_2,base,85,108,0.21582239866256714,0.16424034535884857,66701.4921875,614.56005859375,844.1922607421875,sexual_liminal,True
sexual_liminal_2,base,86,109,0.19831807911396027,0.1518014818429947,65648.0625,604.6102905273438,847.7726440429688,sexual_liminal,True
sexual_liminal_2,base,87,109,0.21851956844329834,0.17558422684669495,67051.53125,618.804931640625,837.7760620117188,sexual_liminal,True
sexual_liminal_2,base,88,108,0.2213762104511261,0.16797563433647156,68215.921875,623.0764770507812,854.9714965820312,sexual_liminal,True
sexual_liminal_2,base,89,109,0.19962531328201294,0.14320948719978333,65693.7734375,595.935546875,845.0764770507812,sexual_liminal,True
sexual_liminal_2,base,90,109,0.21856804192066193,0.1719440370798111,67629.34375,618.99658203125,844.9125366210938,sexual_liminal,True
sexual_liminal_2,base,91,109,0.2239411324262619,0.17037437856197357,68112.6015625,618.5415649414062,844.0111083984375,sexual_liminal,True
sexual_liminal_2,base,92,109,0.20831343531608582,0.15450215339660645,66442.1484375,604.0907592773438,842.3079223632812,sexual_liminal,True
sexual_liminal_2,base,93,109,0.22996343672275543,0.18373903632164001,68710.5859375,628.9284057617188,845.388427734375,sexual_liminal,True
sexual_liminal_2,base,94,109,0.2360064834356308,0.18495841324329376,69339.7265625,629.7182006835938,844.2551879882812,sexual_liminal,True
sexual_liminal_2,base,95,109,0.24287140369415283,0.18615110218524933,69440.1328125,625.8886108398438,832.9490966796875,sexual_liminal,True
sexual_liminal_2,base,96,109,0.20997919142246246,0.18334995210170746,65738.7890625,622.5560302734375,834.75830078125,sexual_liminal,True
sexual_liminal_2,base,97,109,0.21660730242729187,0.16456685960292816,67662.453125,613.2334594726562,846.2059326171875,sexual_liminal,True
sexual_liminal_2,base,98,109,0.2202482968568802,0.17252223193645477,66665.03125,613.1932983398438,831.6801147460938,sexual_liminal,True
sexual_liminal_2,base,99,109,0.23900076746940613,0.1770631968975067,69377.90625,620.8042602539062,840.220458984375,sexual_liminal,True
sexual_liminal_3,base,0,112,0.20394085347652435,0.1542661041021347,65192.0,568.6552124023438,820.0564575195312,sexual_liminal,True
sexual_liminal_3,base,1,113,0.2161351591348648,0.16630041599273682,65969.796875,571.97021484375,807.07666015625,sexual_liminal,True
sexual_liminal_3,base,2,112,0.22848054766654968,0.1842854917049408,66470.21875,585.1492309570312,805.2984619140625,sexual_liminal,True
