stratum,word,n_lineages,median_delta,lineages_pos,lineages_tested,p,plan_b_word
taboo_unmarked,b,44,-9.2268485e-07,8,44,2.5448599e-05,False
taboo_unmarked,she,46,-0.0011911901,7,46,1.8315433e-06,False
taboo_unmarked,smoothed,46,0.0001715184,25,46,0.65873808,False
taboo_unmarked,marked,46,0.00012223305,27,46,0.30199561,False
taboo_unmarked,arranged,46,0.00040242855,32,46,0.011351591,False
taboo_unmarked,built,46,-0.0011758349,6,46,3.1028037e-07,False
taboo_unmarked,sprayed,46,-0.0007871074,14,46,0.011351591,False
taboo_unmarked,replaced,46,6.0688e-05,26,46,0.46139118,False
taboo_unmarked,str,41,2.283575e-09,22,41,0.75522866,False
taboo_unmarked,even,46,-0.00029098093,13,46,0.0045338616,False
taboo_unmarked,rearranged,46,0.0012275753,38,46,9.2476999e-06,False
taboo_unmarked,carefully,46,0.0005643188,32,46,0.011351591,True
taboo_unmarked,measured,41,-4.91129e-05,19,41,0.75522866,False
taboo_unmarked,worked,46,-0.0002910579,13,46,0.0045338616,False
taboo_unmarked,cut,46,-0.0010827989,5,46,4.4059362e-08,False
taboo_unmarked,pro,44,-9.7491296e-07,9,44,0.00010604467,False
taboo_unmarked,pointed,46,-0.000942332,7,46,1.8315433e-06,False
taboo_unmarked,felt,46,0.0012425087,39,46,1.8315433e-06,False
taboo_unmarked,painted,46,-0.0004450424,18,46,0.18392482,False
taboo_unmarked,pressed,46,-0.000346197,16,46,0.054076032,False
taboo_unmarked,drove,46,-0.0012080727,3,46,4.6219384e-10,False
taboo_unmarked,propped,44,-0.00020894982,20,44,0.65158783,False
taboo_unmarked,straightened,46,0.00035547235,26,46,0.46139118,False
taboo_unmarked,later,46,-0.0010576228,13,46,0.0045338616,False
taboo_unmarked,finally,46,-6.2755425e-05,21,46,0.65873808,False
taboo_unmarked,leaned,46,9.6625475e-05,24,46,0.88299591,False
taboo_unmarked,repaired,46,-0.00040439645,18,46,0.18392482,False
taboo_unmarked,applied,46,-5.0458525e-05,22,46,0.88299591,False
taboo_unmarked,pushed,46,-0.0010442627,8,46,9.2476999e-06,False
taboo_unmarked,carried,46,-0.00068919353,8,46,9.2476999e-06,False
taboo_unmarked,bolted,42,-0.0011736725,11,42,0.002887248,False
taboo_unmarked,sealed,46,-0.00025907895,17,46,0.10380536,False
taboo_unmarked,will,45,-0.00045974625,16,45,0.07245426,False
taboo_unmarked,posted,46,-0.00104014,15,46,0.025896082,False
taboo_unmarked,didn,45,-1.5766936e-06,18,45,0.23269319,False
taboo_unmarked,sc,44,-1.5490358e-08,18,44,0.29121524,False
taboo_unmarked,completed,46,0.00031304227,30,46,0.054076032,False
taboo_unmarked,pinned,45,-0.0010810704,8,45,1.537409e-05,False
taboo_unmarked,fast,43,-3.7347731e-06,8,43,4.1934158e-05,False
taboo_unmarked,tested,42,0.0012191387,28,42,0.043558522,False
taboo_unmarked,finished,46,-0.00010651497,18,46,0.18392482,False
taboo_unmarked,checked,46,0.00021021115,26,46,0.46139118,False
taboo_unmarked,straight,45,-7.9697507e-06,8,45,1.537409e-05,False
taboo_unmarked,snapped,46,-0.0010304591,16,46,0.054076032,False
taboo_unmarked,to,46,-0.00081622637,6,46,3.1028037e-07,False
taboo_unmarked,filled,46,-0.00024369725,19,46,0.30199561,False
taboo_unmarked,covered,46,-0.0010616459,7,46,1.8315433e-06,False
taboo_unmarked,gr,40,-3.6917129e-08,17,40,0.42959051,False
taboo_unmarked,found,46,-0.00051366997,17,46,0.10380536,False
taboo_unmarked,climbed,46,-0.0010972485,7,46,1.8315433e-06,False
taboo_unmarked,there,46,-0.0011311827,7,46,1.8315433e-06,False
taboo_unmarked,erected,46,-0.0010777773,13,46,0.0045338616,False
taboo_unmarked,fastened,46,-0.00019555165,20,46,0.46139118,False
taboo_unmarked,installed,46,8.337475e-06,24,46,0.88299591,False
taboo_unmarked,stuck,46,-0.001144058,3,46,4.6219384e-10,False
taboo_unmarked,moved,46,-0.00098306405,6,46,3.1028037e-07,False
taboo_unmarked,closed,46,0.00016487185,24,46,0.88299591,False
taboo_unmarked,locked,46,1.510985e-05,23,46,1,False
taboo_unmarked,decided,46,-1.27814e-05,21,46,0.65873808,False
taboo_unmarked,planted,46,-0.00078799768,11,46,0.00053558507,False
taboo_unmarked,proudly,43,0.0009211083,32,43,0.001913961,False
taboo_unmarked,helped,46,-0.0005567991,17,46,0.10380536,False
taboo_unmarked,secured,46,0.0008338572,30,46,0.054076032,False
taboo_unmarked,continued,46,-0.00016982535,20,46,0.46139118,False
taboo_unmarked,adjusted,46,0.001324102,39,46,1.8315433e-06,False
taboo_unmarked,hoped,46,5.9973675e-05,26,46,0.46139118,False
taboo_unmarked,watched,46,-6.519795e-05,22,46,0.88299591,False
taboo_unmarked,added,46,8.1521825e-05,25,46,0.65873808,False
taboo_unmarked,cleaned,46,0.00046852635,28,46,0.18392482,False
taboo_unmarked,positioned,46,0.00019350025,27,46,0.30199561,False
taboo_unmarked,thought,46,3.670155e-05,24,46,0.88299591,False
taboo_unmarked,st,44,-3.5123598e-07,16,44,0.096141754,False
taboo_unmarked,quickly,46,-0.0002488165,18,46,0.18392482,False
taboo_unmarked,pulled,46,-0.0008029052,5,46,4.4059362e-08,False
taboo_unmarked,created,46,-1.3523e-05,23,46,1,False
taboo_unmarked,decorated,46,0.00014995165,25,46,0.65873808,False
taboo_unmarked,spent,46,-0.00053595787,13,46,0.0045338616,False
taboo_unmarked,hung,46,-0.00077956715,12,46,0.0016414913,False
taboo_unmarked,slipped,46,-0.00069864007,13,46,0.0045338616,False
taboo_unmarked,now,46,-3.015335e-05,22,46,0.88299591,False
taboo_unmarked,carved,46,-0.0004471624,17,46,0.10380536,False
taboo_unmarked,wrapped,46,-0.0004075881,16,46,0.054076032,False
taboo_unmarked,wrote,46,-0.0012016751,5,46,4.4059362e-08,False
taboo_unmarked,signed,46,-0.0003172862,15,46,0.025896082,False
taboo_unmarked,tried,46,-0.0004716066,10,46,0.00015641721,False
taboo_unmarked,returned,46,-0.00090422843,8,46,9.2476999e-06,False
taboo_unmarked,laid,46,-0.0011979404,6,46,3.1028037e-07,False
taboo_unmarked,fixed,46,-0.0001272279,19,46,0.30199561,False
taboo_unmarked,w,46,-8.5165755e-07,13,46,0.0045338616,False
taboo_unmarked,removed,46,-0.00074461323,9,46,4.0560361e-05,False
taboo_unmarked,drew,46,-0.00088271855,9,46,4.0560361e-05,False
taboo_unmarked,kept,46,-0.0010094907,5,46,4.4059362e-08,False
taboo_unmarked,nailed,45,-0.0010159262,14,45,0.01609436,False
taboo_unmarked,showed,46,-0.00068708318,16,46,0.054076032,False
taboo_unmarked,handed,46,-0.0005250571,15,46,0.025896082,False
taboo_unmarked,placed,46,-0.000232768,22,46,0.88299591,False
taboo_unmarked,slid,46,-0.00094541365,13,46,0.0045338616,False
taboo_unmarked,hurried,46,-0.0009873831,13,46,0.0045338616,False
taboo_unmarked,turned,46,-0.00084955505,10,46,0.00015641721,False
taboo_unmarked,looked,46,-0.00056197678,12,46,0.0016414913,False
taboo_unmarked,headed,46,-0.00124609,8,46,9.2476999e-06,False
taboo_unmarked,has,46,-0.0008531256,10,46,0.00015641721,False
taboo_unmarked,my,44,-0.0010270864,10,44,0.0003881309,False
taboo_unmarked,poured,46,-0.00074969788,17,46,0.10380536,False
taboo_unmarked,admired,46,0.0012168458,39,46,1.8315433e-06,False
taboo_unmarked,disappeared,46,-0.00075839002,10,46,0.00015641721,False
taboo_unmarked,hid,46,-0.0010619852,6,46,3.1028037e-07,False
taboo_unmarked,tied,46,-0.00070255512,15,46,0.025896082,False
taboo_unmarked,attached,46,-4.2099275e-05,21,46,0.65873808,False
taboo_unmarked,tucked,46,-0.000388583,18,46,0.18392482,False
taboo_unmarked,is,46,-0.001147127,10,46,0.00015641721,False
taboo_unmarked,brushed,46,-0.0002651313,18,46,0.18392482,False
taboo_unmarked,inserted,46,7.47759e-05,25,46,0.65873808,False
taboo_unmarked,used,46,-0.00074955385,7,46,1.8315433e-06,False
taboo_unmarked,opened,46,-0.0010705454,7,46,1.8315433e-06,False
taboo_unmarked,slowly,46,-0.0003644216,18,46,0.18392482,False
taboo_unmarked,answered,46,-0.00045083295,16,46,0.054076032,False
taboo_unmarked,dropped,46,-0.00091420977,8,46,9.2476999e-06,False
taboo_unmarked,quietly,46,3.551625e-05,25,46,0.65873808,False
taboo_unmarked,greeted,46,9.058185e-05,24,46,0.88299591,False
taboo_unmarked,lay,46,-0.0010772001,8,46,9.2476999e-06,False
taboo_unmarked,murmured,46,0.00089502845,32,46,0.011351591,False
taboo_unmarked,wished,46,3.4731875e-05,23,46,1,False
taboo_unmarked,sighed,46,0.00088133395,29,46,0.10380536,False
taboo_unmarked,wiped,46,-7.282395e-05,21,46,0.65873808,False
taboo_unmarked,bowed,46,0.00045735675,25,46,0.65873808,False
taboo_unmarked,remained,46,-0.0002179037,15,46,0.025896082,False
taboo_unmarked,worshiped,46,-0.0012053047,12,46,0.0016414913,False
taboo_unmarked,saw,46,-0.00059537545,12,46,0.0016414913,False
taboo_unmarked,fell,46,-0.001008293,9,46,4.0560361e-05,False
taboo_unmarked,muttered,46,0.00069360535,30,46,0.054076032,False
taboo_unmarked,burned,46,-0.0011087821,12,46,0.0016414913,False
taboo_unmarked,praised,46,0.00010035648,25,46,0.65873808,False
taboo_unmarked,begged,46,-0.00070876757,12,46,0.0016414913,False
taboo_unmarked,promised,46,-8.9612675e-05,21,46,0.65873808,False
taboo_unmarked,picked,46,-0.0010405927,6,46,3.1028037e-07,False
taboo_unmarked,worship,43,-3.0074122e-05,6,43,1.6361241e-06,False
taboo_unmarked,med,44,-1.218392e-07,8,44,2.5448599e-05,False
taboo_unmarked,followed,46,-0.00040789935,15,46,0.025896082,False
taboo_unmarked,thanked,46,-0.00022800848,20,46,0.46139118,False
taboo_unmarked,stayed,46,-0.00071603415,11,46,0.00053558507,False
taboo_unmarked,silently,46,0.0004565665,28,46,0.18392482,False
taboo_unmarked,lifted,46,-0.00085106695,8,46,9.2476999e-06,False
taboo_unmarked,knelt,46,-0.00020042085,20,46,0.46139118,False
taboo_unmarked,whispered,46,0.0026100998,38,46,9.2476999e-06,False
taboo_unmarked,listened,46,0.0002036642,25,46,0.65873808,False
taboo_unmarked,swore,46,-0.00013721045,21,46,0.65873808,False
taboo_unmarked,repeated,46,-0.00024723075,16,46,0.054076032,False
taboo_unmarked,expressed,46,0.001024001,31,46,0.025896082,False
taboo_unmarked,meditated,46,0.000168487,27,46,0.30199561,False
taboo_unmarked,prostrated,46,-3.5832575e-05,22,46,0.88299591,False
taboo_unmarked,respectfully,42,0.00064763898,23,42,0.64396896,False
taboo_unmarked,kneeled,44,-0.00022972607,15,44,0.048766766,False
taboo_unmarked,clapped,42,0.0010408438,31,42,0.002887248,False
taboo_unmarked,approached,46,0.00093078695,31,46,0.025896082,False
taboo_unmarked,smiled,46,0.00019880212,26,46,0.46139118,False
taboo_unmarked,sw,43,-1.4412596e-07,10,43,0.00060610663,False
taboo_unmarked,wanted,46,-0.0001110162,19,46,0.30199561,False
taboo_unmarked,folded,46,-0.00057138578,18,46,0.18392482,False
taboo_unmarked,bow,41,-1.7431943e-06,16,41,0.2110236,False
taboo_unmarked,vowed,46,0.0001445265,25,46,0.65873808,False
taboo_unmarked,paid,46,-0.0001244674,20,46,0.46139118,False
taboo_unmarked,crossed,46,-0.0010533005,11,46,0.00053558507,False
taboo_unmarked,resumed,46,-0.00046961052,20,46,0.46139118,False
taboo_unmarked,lowered,46,-0.00054394718,13,46,0.0045338616,False
taboo_unmarked,shook,46,-0.0007388349,9,46,4.0560361e-05,False
taboo_unmarked,s,42,-1.7231426e-06,10,42,0.00094067403,False
taboo_unmarked,m,44,-5.8995203e-07,15,44,0.048766766,False
taboo_unmarked,exited,45,-0.0003563259,18,45,0.23269319,False
taboo_unmarked,passed,46,-0.00076370203,10,46,0.00015641721,False
taboo_unmarked,kissed,46,-0.0012472834,9,46,4.0560361e-05,False
taboo_unmarked,commenced,42,-3.71791e-05,20,42,0.87761433,False
taboo_unmarked,backed,44,-0.0010315048,15,44,0.048766766,False
taboo_unmarked,again,46,-0.0011561571,3,46,4.6219384e-10,False
taboo_unmarked,clasped,46,0.00028150988,28,46,0.18392482,False
taboo_unmarked,rose,46,-0.0011167251,8,46,9.2476999e-06,False
taboo_unmarked,strode,46,-0.0011285285,17,46,0.10380536,False
taboo_unmarked,toward,45,-0.0010458106,11,45,0.00082408236,False
taboo_unmarked,glanced,46,0.00018125385,24,46,0.88299591,False
taboo_unmarked,its,46,-0.0007185171,13,46,0.0045338616,False
taboo_unmarked,tended,46,0.00041172788,27,46,0.30199561,False
taboo_unmarked,could,46,-0.0003159782,16,46,0.054076032,False
taboo_unmarked,presented,46,-0.0004923978,14,46,0.011351591,False
taboo_unmarked,ensured,45,0.0012369919,38,45,3.1213096e-06,False
taboo_unmarked,allowed,46,0.00034716388,31,46,0.025896082,False
taboo_unmarked,never,46,-0.00051824863,15,46,0.025896082,False
taboo_unmarked,taught,46,-0.0010428385,14,46,0.011351591,False
taboo_unmarked,knew,46,8.2579725e-05,24,46,0.88299591,False
taboo_unmarked,charged,42,-0.0008117811,11,42,0.002887248,False
taboo_unmarked,acted,44,-0.00069902095,16,44,0.096141754,False
taboo_unmarked,assisted,42,-0.00060995585,13,42,0.019520473,False
taboo_unmarked,what,44,-9.823085e-05,22,44,1,False
taboo_unmarked,guarded,45,-0.000257569,19,45,0.37129803,False
taboo_unmarked,loved,46,-0.0001676599,20,46,0.46139118,False
taboo_unmarked,cared,46,-0.0009030538,14,46,0.011351591,False
taboo_unmarked,altar,45,-0.0011666925,13,45,0.0066088228,False
taboo_unmarked,wore,46,-0.00014959455,18,46,0.18392482,False
taboo_unmarked,conducted,46,0.00084852235,36,46,0.00015641721,False
taboo_unmarked,everything,45,-0.00028704015,19,45,0.37129803,False
taboo_unmarked,provided,46,0.0007299117,32,46,0.011351591,False
taboo_unmarked,died,46,-0.0010933259,9,46,4.0560361e-05,False
taboo_unmarked,not,46,-0.0007196833,14,46,0.011351591,False
taboo_unmarked,lived,46,-0.00063467002,16,46,0.054076032,False
taboo_unmarked,would,46,-0.0008374906,12,46,0.0016414913,False
taboo_unmarked,attended,46,-0.0010520438,14,46,0.011351591,False
taboo_unmarked,those,46,-0.0011221799,7,46,1.8315433e-06,False
taboo_unmarked,studied,46,-0.0004604277,19,46,0.30199561,False
taboo_unmarked,wept,46,-0.0010292429,15,46,0.025896082,False
taboo_unmarked,blessed,46,-3.26434e-05,23,46,1,False
taboo_unmarked,served,46,-0.0005384512,17,46,0.10380536,False
taboo_unmarked,temple,46,-0.0011084367,15,46,0.025896082,False
taboo_unmarked,accompanied,43,-0.0002090897,18,43,0.36037765,False
taboo_unmarked,didn't,43,-0.00047910725,18,43,0.36037765,False
taboo_unmarked,protected,46,-2.27305e-05,21,46,0.65873808,False
taboo_unmarked,maintained,46,0.00057567178,34,46,0.0016414913,False
taboo_unmarked,always,46,-0.00027744738,18,46,0.18392482,False
taboo_unmarked,jumped,46,-0.0011870631,6,46,3.1028037e-07,False
taboo_unmarked,fled,45,-0.0003730789,18,45,0.23269319,False
taboo_unmarked,wondered,46,-0.0008403369,16,46,0.054076032,False
taboo_unmarked,noticed,46,0.00093962395,35,46,0.00053558507,False
taboo_unmarked,one,46,-0.0011649966,2,46,3.075229e-11,False
taboo_unmarked,into,46,-0.0012174794,8,46,9.2476999e-06,False
taboo_unmarked,p,43,-3.0675119e-07,13,43,0.013718185,False
taboo_unmarked,named,46,-0.00066283727,12,46,0.0016414913,False
taboo_unmarked,departed,46,-0.0010774016,9,46,4.0560361e-05,False
taboo_unmarked,pe,42,-2.2785299e-08,17,42,0.27995624,False
taboo_unmarked,rode,46,-0.00083601895,13,46,0.0045338616,False
taboo_unmarked,settled,46,7.28075e-06,23,46,1,False
taboo_unmarked,just,46,-0.0009234058,11,46,0.00053558507,False
taboo_unmarked,from,46,-0.0010943467,6,46,3.1028037e-07,False
taboo_unmarked,stared,46,8.0922e-06,23,46,1,False
taboo_unmarked,hopped,43,-0.0010684173,7,43,8.9630394e-06,False
taboo_unmarked,claimed,46,0.00030562747,29,46,0.10380536,False
taboo_unmarked,tossed,46,-0.0010496067,10,46,0.00015641721,False
taboo_unmarked,swung,46,-0.0010564895,16,46,0.054076032,False
taboo_unmarked,laughed,46,-0.00018926195,21,46,0.65873808,False
taboo_unmarked,realized,46,0.00086117165,33,46,0.0045338616,False
taboo_unmarked,kicked,46,-0.0001501577,21,46,0.65873808,False
taboo_unmarked,wandered,46,2.001875e-06,23,46,1,False
taboo_unmarked,stored,45,-7.95925e-05,21,45,0.76599182,False
taboo_unmarked,inside,46,-0.00072946155,12,46,0.0016414913,False
taboo_unmarked,threatened,43,-0.00052140915,20,43,0.76079164,False
taboo_unmarked,wall,46,-0.00074815098,10,46,0.00015641721,False
taboo_unmarked,some,46,-0.0010290512,9,46,4.0560361e-05,False
taboo_unmarked,over,46,-0.00086164519,8,46,9.2476999e-06,False
taboo_unmarked,you,46,-0.00044439882,15,46,0.025896082,False
taboo_unmarked,around,46,-0.0004898986,13,46,0.0045338616,False
taboo_unmarked,still,45,0.0001008645,24,45,0.76599182,False
taboo_unmarked,stole,46,-0.00023016605,19,46,0.30199561,False
taboo_unmarked,sold,46,-0.0007317369,15,46,0.025896082,False
taboo_unmarked,onto,46,-0.00034545663,19,46,0.30199561,False
taboo_unmarked,upon,40,0.00038929473,22,40,0.635828,False
taboo_unmarked,each,46,-0.00040947195,18,46,0.18392482,False
taboo_unmarked,ate,46,-0.0012638289,7,46,1.8315433e-06,False
taboo_unmarked,visited,46,-0.0002609161,19,46,0.30199561,False
taboo_unmarked,shared,46,0.0010721172,34,46,0.0016414913,False
taboo_unmarked,pretended,45,-0.00064900185,18,45,0.23269319,False
taboo_unmarked,often,46,0.0001130228,27,46,0.30199561,False
taboo_unmarked,stamped,46,-0.0009391954,15,46,0.025896082,False
taboo_unmarked,engraved,44,-0.00017533467,21,44,0.88039582,False
taboo_unmarked,another,46,-0.0010769729,12,46,0.0016414913,False
taboo_unmarked,dedicated,46,0.00021239957,27,46,0.30199561,False
taboo_unmarked,rubbed,46,-0.00055289465,16,46,0.054076032,False
taboo_unmarked,recorded,45,-7.2808e-06,22,45,1,False
taboo_unmarked,several,41,1.519975e-05,21,41,1,False
taboo_unmarked,enjoyed,46,-0.00020709742,21,46,0.65873808,False
taboo_unmarked,inscribed,46,0.00050827365,26,46,0.46139118,False
taboo_unmarked,shot,43,-0.000999633,13,43,0.013718185,False
taboo_unmarked,contemplated,46,-0.0004967986,19,46,0.30199561,False
taboo_unmarked,caught,46,4.3420425e-05,25,46,0.65873808,False
taboo_unmarked,spotted,46,0.00029647085,27,46,0.30199561,False
taboo_unmarked,ended,46,-0.00011956203,19,46,0.30199561,False
taboo_unmarked,noted,46,-0.00038222598,16,46,0.054076032,False
taboo_unmarked,arrived,46,-0.0002254705,19,46,0.30199561,False
taboo_unmarked,gazed,46,0.0010219972,29,46,0.10380536,False
taboo_unmarked,d,43,-7.8320954e-07,11,43,0.001913961,False
taboo_unmarked,paced,42,-0.00072634283,17,42,0.27995624,False
taboo_unmarked,back,46,-0.0009567355,10,46,0.00015641721,False
