stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,E,p_edge
ALL,usas,E6,O4.6,20,14,10,10,True,0.391528305131942,False,20,1.0
ALL,usas,O4.4,E6,71,27,15,16,True,1.0112752137598311e-05,False,31,1.0
ALL,usas,B1,E6,199,44,30,19,True,9.955530687647074e-25,True,49,0.15240777196147803
ALL,usas,B2,E6,51,22,19,13,True,0.000914274582163,False,32,0.37708558747544885
ALL,usas,N5,E6,177,30,25,17,True,1.4567006029833638e-26,True,42,0.27995623852893914
ALL,usas,E6,Q1.1,17,7,12,6,True,0.0639146566390991,False,18,0.237884521484375
ALL,usas,O4.6,A1.7,267,241,34,29,True,0.2673279014376933,False,63,0.6146550157654618
ALL,usas,A1.7,O4.4,445,379,35,33,True,0.0234924741389482,False,68,0.9035973456835127
ALL,usas,B1,A1.7,1086,565,38,37,True,4.124235171059232e-38,True,75,1.0
ALL,usas,B2,A1.7,173,168,32,32,True,0.8285501154551046,False,64,1.0
ALL,usas,N5,A1.7,798,541,38,37,True,2.2643458483712028e-12,True,75,1.0
ALL,usas,A1.7,Q1.1,92,81,25,24,True,0.447177877099529,False,49,1.0
ALL,usas,X5.2,O4.6,102,56,22,13,True,0.0003145679662181,False,35,0.175465248990804
ALL,usas,O4.4,X5.2,35,32,17,16,True,0.8071946913670247,False,33,1.0
ALL,usas,B1,X5.2,123,53,21,21,True,1.3709771961072906e-07,True,42,1.0
ALL,usas,X5.2,B2,77,38,24,15,True,0.0003509981791372,False,39,0.19959086691960698
ALL,usas,N5,X5.2,125,54,28,21,True,1.1571263249529589e-07,True,49,0.3916029105474905
ALL,usas,X5.2,Q1.1,28,8,12,6,True,0.0011932429624721,False,18,0.237884521484375
ALL,usas,W3,O4.6,80,48,18,12,True,0.0059252066067431,False,30,0.36159460805356514
ALL,usas,W3,O4.4,41,10,16,8,True,1.4737715885004832e-05,False,24,0.15158963203430176
ALL,usas,B1,W3,35,27,9,11,True,0.3741517124047948,False,20,0.8238029479980469
ALL,usas,B2,W3,17,17,4,10,True,1.0,False,14,0.1795654296875
ALL,usas,W3,N5,60,34,16,14,True,0.0095478104660774,False,30,0.8555355519056321
ALL,usas,Q1.1,W3,7,6,6,6,True,1.0,False,12,1.0
ALL,usas,S1.2.5,O4.6,64,22,18,10,True,6.544227331170813e-06,False,28,0.1849333420395851
ALL,usas,S1.2.5,O4.4,22,3,12,2,True,0.0001565217971801,False,14,0.012939453125
ALL,usas,B1,S1.2.5,66,20,22,14,True,6.669778822829637e-07,True,36,0.24298495403490966
ALL,usas,S1.2.5,B2,50,45,16,14,True,0.6817425059181851,False,30,0.8555355519056321
ALL,usas,S1.2.5,N5,49,28,21,13,True,0.0220334587648221,False,34,0.22948101302608848
ALL,usas,S1.2.5,Q1.1,17,2,11,2,True,0.0007286071777343,False,13,0.0224609375
ALL,usas,T2,Q2.2,21665,18574,38,39,True,1.3677708541455392e-53,True,77,1.0
ALL,usas,M1,Q2.2,54076,39303,40,39,True,0.0,True,79,1.0
ALL,usas,I1.2,Q2.2,5959,2051,40,38,True,0.0,True,78,0.9099464518745242
ALL,usas,A9,Q2.2,66005,41071,41,39,True,0.0,True,80,0.9110721212260926
ALL,usas,Q2.1,Q2.2,31770,28310,38,41,True,3.036089916162258e-45,True,79,0.8221442424521863
ALL,usas,Q2.2,X3.4,10511,9455,39,40,True,8.140220497377213e-14,True,79,1.0
ALL,usas,Q2.2,X2.4,10409,2838,39,38,True,0.0,True,77,1.0
ALL,usas,T2,X2.4,5712,1207,38,37,True,0.0,True,75,1.0
ALL,usas,M1,X2.4,13402,2230,39,38,True,0.0,True,77,1.0
ALL,usas,I1.2,X2.4,1739,141,36,30,True,0.0,True,66,0.5385827752459466
ALL,usas,A9,X2.4,14847,2679,38,38,True,0.0,True,76,1.0
ALL,usas,Q2.1,X2.4,8743,2011,38,37,True,0.0,True,75,1.0
ALL,usas,X3.4,X2.4,2418,505,36,37,True,1.09775932050414e-297,True,73,1.0
ALL,usas,Q2.2,B4,1311,771,37,38,True,1.5070002584257476e-32,True,75,1.0
ALL,usas,B4,T2,706,538,37,35,True,2.119439687385072e-06,True,72,0.906294324703081
ALL,usas,M1,B4,3124,1912,38,38,True,6.449090478426592e-66,True,76,1.0
ALL,usas,I1.2,B4,82,32,19,16,True,3.1385246161595734e-06,True,35,0.735878800856881
ALL,usas,A9,B4,2331,960,37,38,True,6.770798863770293e-130,True,75,1.0
ALL,usas,Q2.1,B4,1142,630,36,36,True,2.276476038936899e-34,True,72,1.0
ALL,usas,B4,X3.4,703,562,35,35,True,8.147278203576648e-05,False,70,1.0
ALL,usas,M1,T2,38600,25858,39,38,True,0.0,True,77,1.0
ALL,usas,I1.2,M1,5197,3747,37,38,True,3.267492619090453e-53,True,75,1.0
ALL,usas,A9,M1,69013,66927,39,39,True,1.557510079598418e-08,True,78,1.0
ALL,usas,M1,Q2.1,38184,36675,40,39,True,3.5518020595405816e-08,True,79,1.0
ALL,usas,M1,X3.4,27588,13349,38,38,True,0.0,True,76,1.0
ALL,usas,F1,Q2.2,2121,1824,38,38,True,2.419501005294226e-06,True,76,1.0
ALL,usas,F1,T2,1442,1004,39,37,True,8.0430385483139735e-19,True,76,0.9087769252754927
ALL,usas,F1,M1,4299,3685,39,38,True,6.709112109424453e-12,True,77,1.0
ALL,usas,F1,I1.2,213,109,31,27,True,7.069139305562682e-09,True,58,0.6940040940761318
ALL,usas,F1,A9,3317,3057,38,38,True,0.0011765682540798,False,76,1.0
ALL,usas,F1,Q2.1,1407,1379,38,37,True,0.6089861704220735,False,75,1.0
ALL,usas,F1,X3.4,1465,643,38,36,True,2.2037650576177368e-73,True,74,0.9075606176124984
ALL,usas,E4.1,Q2.2,5297,5276,39,38,True,0.8457815976224593,False,77,1.0
ALL,usas,E4.1,T2,3124,2600,38,37,True,4.5971864663671515e-12,True,75,1.0
ALL,usas,M1,E4.1,11159,7282,39,38,True,1.6441238705015392e-180,True,77,1.0
ALL,usas,I1.2,E4.1,381,210,37,35,True,1.9008910246778804e-12,True,72,0.906294324703081
ALL,usas,A9,E4.1,8124,4636,38,38,True,6.821924972339755e-212,True,76,1.0
ALL,usas,Q2.1,E4.1,4636,4494,37,39,True,0.140033285165175,False,76,0.9087769252754927
ALL,usas,L1,Q2.2,5306,1372,39,39,True,0.0,True,78,1.0
ALL,usas,L1,T2,2803,750,39,37,True,2.3584762321310844e-276,True,76,0.9087769252754927
ALL,usas,L1,M1,7895,3200,39,38,True,0.0,True,77,1.0
ALL,usas,L1,I1.2,479,139,33,27,True,1.1691795384782047e-44,True,60,0.5189580031896519
ALL,usas,L1,A9,6002,2796,39,38,True,8.156374440815039e-262,True,77,1.0
ALL,usas,L1,Q2.1,1954,983,39,37,True,5.741346275819058e-73,True,76,0.9087769252754927
ALL,usas,L1,X3.4,1684,516,38,37,True,8.684384023652229e-144,True,75,1.0
ALL,usas,Q2.2,A1.1.1,34235,31661,39,38,True,1.1889919057162701e-23,True,77,1.0
ALL,usas,T2,A1.1.1,19132,18845,38,39,True,0.1422137325018231,False,77,1.0
ALL,usas,M1,A1.1.1,60782,42067,39,38,True,0.0,True,77,1.0
ALL,usas,I1.2,A1.1.1,4293,1592,38,38,True,1.0741555411521834e-281,True,76,1.0
ALL,usas,A9,A1.1.1,55540,32899,40,39,True,0.0,True,79,1.0
ALL,usas,Q2.1,A1.1.1,29106,22265,38,39,True,1.1712803584579531e-200,True,77,1.0
ALL,usas,Q2.2,X2.1,17986,12415,39,43,True,3.4412557082166484e-225,True,82,0.7406528413457827
ALL,usas,M1,X2.1,20896,8828,39,38,True,0.0,True,77,1.0
ALL,usas,I1.2,X2.1,2632,425,38,35,True,0.0,True,73,0.8151212352249976
ALL,usas,Q2.1,X2.1,14493,8090,39,41,True,0.0,True,80,0.9110721212260926
ALL,usas,A9,T2,30905,22139,39,38,True,2.36179e-318,True,77,1.0
ALL,usas,I1.2,A9,6387,3693,39,39,True,2.1301000831751977e-160,True,78,1.0
ALL,usas,A9,Q2.1,40988,37308,43,39,True,1.692401524535394e-39,True,82,0.7406528413457827
ALL,usas,Q2.2,X3.2,4699,4587,38,38,True,0.2493674721981264,False,76,1.0
ALL,usas,M1,X3.2,11009,6423,38,39,True,2.4250831895020496e-267,True,77,1.0
ALL,usas,I1.2,X3.2,311,137,27,32,True,1.2384532921469056e-16,True,59,0.6029232012571504
ALL,usas,Q2.1,X3.2,4526,2912,38,38,True,1.1618192838547456e-78,True,76,1.0
ALL,usas,X3.2,X3.4,2071,1787,38,37,True,5.160001430192565e-06,False,75,1.0
ALL,usas,Q2.2,S8,5054,4573,39,39,True,9.92716454301623e-07,True,78,1.0
ALL,usas,T2,S8,2758,2700,38,38,True,0.4403901246750021,False,76,1.0
ALL,usas,M1,S8,8590,5851,38,38,True,1.3559525698431765e-115,True,76,1.0
ALL,usas,I1.2,S8,519,250,36,34,True,1.5816313650736862e-22,True,70,0.9049745264594622
ALL,usas,A9,S8,8749,5593,39,38,True,3.392267668771231e-154,True,77,1.0
ALL,usas,Q2.1,S8,4598,3352,38,38,True,1.7475463667600091e-44,True,76,1.0
ALL,usas,S8,X3.4,1514,1372,38,37,True,0.0086625062267844,False,75,1.0
ALL,usas,X2.2,Q2.2,8473,6626,40,39,True,3.9099545031071e-51,True,79,1.0
ALL,usas,T2,X2.2,3075,2477,38,37,True,1.0592491972944524e-15,True,75,1.0
ALL,usas,M1,X2.2,6691,4085,39,38,True,2.4685458434098324e-140,True,77,1.0
ALL,usas,I1.2,X2.2,1038,335,38,37,True,7.469571519006991e-84,True,75,1.0
ALL,usas,A9,X2.2,9805,6647,38,40,True,1.3882162465481045e-134,True,78,0.9099464518745242
ALL,usas,Q2.1,X2.2,5444,5015,38,40,True,2.8443625615321892e-05,False,78,0.9099464518745242
ALL,usas,H4,Q2.2,1131,652,37,36,True,4.731784885827441e-30,True,73,1.0
ALL,usas,H4,T2,507,328,36,31,True,6.287970207875865e-10,True,67,0.6254068289416483
ALL,usas,H4,M1,1419,1042,37,36,True,3.1027056659215264e-14,True,73,1.0
ALL,usas,H4,I1.2,155,140,31,29,True,0.4150533464739372,False,60,0.8974218269914307
ALL,usas,H4,A9,1446,1073,38,33,True,1.1259406166904049e-13,True,71,0.6353076420876663
ALL,usas,H4,Q2.1,551,425,36,34,True,6.167451853960234e-05,False,70,0.9049745264594622
ALL,usas,H4,X3.4,251,143,35,28,True,5.84568984054227e-08,True,63,0.44996253629022254
ALL,usas,Q2.2,S3.1,1251,724,36,36,True,1.0853083031970496e-32,True,72,1.0
ALL,usas,T2,S3.1,629,421,35,37,True,1.4683290688545226e-10,True,72,0.906294324703081
ALL,usas,M1,S3.1,1464,790,39,36,True,2.7614479115782543e-46,True,75,0.8175538505509841
ALL,usas,I1.2,S3.1,181,114,30,32,True,0.0001143709067359,False,62,0.8990763136528589
ALL,usas,A9,S3.1,1727,1008,36,38,True,2.2287911446843874e-43,True,74,0.9075606176124984
ALL,usas,Q2.1,S3.1,772,499,36,35,True,1.879678240380031e-14,True,71,1.0
ALL,usas,X3.4,S3.1,228,133,31,27,True,6.529478187533508e-07,True,58,0.6940040940761318
ALL,usas,M2,Q2.2,73383,36560,40,39,True,0.0,True,79,1.0
ALL,usas,M2,T2,52683,25354,39,38,True,0.0,True,77,1.0
ALL,usas,M2,M1,121454,90093,39,39,True,0.0,True,78,1.0
ALL,usas,I1.2,M2,4098,3848,38,39,True,0.0052133371566581,False,77,1.0
ALL,usas,M2,A9,82866,65023,39,39,True,0.0,True,78,1.0
ALL,usas,M2,Q2.1,57121,38436,40,38,True,0.0,True,78,0.9099464518745242
ALL,usas,Q2.2,K1,1333,990,38,39,True,1.1734191853068562e-12,True,77,1.0
ALL,usas,K1,T2,614,418,34,33,True,1.1441165795895594e-09,True,67,1.0
ALL,usas,M1,K1,2157,1517,38,36,True,4.156588486444705e-26,True,74,0.9075606176124984
ALL,usas,K1,I1.2,122,85,27,23,True,0.0121579158536837,False,50,0.6718110337653656
ALL,usas,A9,K1,1719,1296,36,36,True,1.3836015097287976e-14,True,72,1.0
ALL,usas,Q2.1,K1,924,644,36,38,True,1.6149716375906345e-12,True,74,0.9075606176124984
ALL,usas,K1,X3.4,469,332,33,33,True,1.4610953866804326e-06,True,66,1.0
ALL,usas,Q3,Q2.2,2147,1261,39,37,True,1.7303765080030348e-52,True,76,0.9087769252754927
ALL,usas,Q3,T2,1279,598,36,35,True,9.415330765611178e-57,True,71,1.0
ALL,usas,Q3,M1,2420,2250,37,38,True,0.0133890639449783,False,75,1.0
ALL,usas,I1.2,Q3,120,98,27,23,True,0.1547783268134749,False,50,0.6718110337653656
ALL,usas,Q3,A9,2150,2019,37,38,True,0.0440609407174548,False,75,1.0
ALL,usas,Q3,Q2.1,1598,1281,38,36,True,3.744497878573548e-09,True,74,0.9075606176124984
ALL,usas,Q3,X3.4,1292,524,36,36,True,1.1076404516309906e-74,True,72,1.0
ALL,usas,Q2.1,T2,17773,16768,39,38,True,6.571380043014508e-08,True,77,1.0
ALL,usas,I1.2,Q2.1,3814,1973,39,38,True,1.7650071585038454e-131,True,77,1.0
ALL,usas,Q2.1,X3.4,12110,6530,38,40,True,0.0,True,78,0.9099464518745242
ALL,usas,I1.2,X3.4,827,427,38,34,True,6.222052760799775e-30,True,72,0.7239481457469141
ALL,usas,Q2.2,S1.1.2,3559,851,38,36,True,0.0,True,74,0.9075606176124984
ALL,usas,T2,S1.1.2,1480,462,37,35,True,8.28839360003557e-124,True,72,0.906294324703081
ALL,usas,M1,S1.1.2,3262,805,38,36,True,0.0,True,74,0.9075606176124984
ALL,usas,I1.2,S1.1.2,421,81,31,26,True,2.0128384394023378e-56,True,57,0.5966417603730826
ALL,usas,A9,S1.1.2,4951,1011,40,38,True,0.0,True,78,0.9099464518745242
ALL,usas,Q2.1,S1.1.2,2619,533,38,36,True,0.0,True,74,0.9075606176124984
ALL,usas,X3.4,S1.1.2,701,160,38,29,True,1.9938659761820683e-81,True,67,0.3284320626971897
ALL,usas,A10,Q2.2,15003,14038,41,41,True,1.5376483410380743e-08,True,82,1.0
ALL,usas,M1,A10,28611,18586,40,39,True,0.0,True,79,1.0
ALL,usas,I1.2,A10,1750,894,39,38,True,3.5398957828966847e-63,True,77,1.0
ALL,usas,Q2.1,A10,13937,10804,39,41,True,1.8826927962181024e-88,True,80,0.9110721212260926
ALL,usas,B1,Q2.2,6156,6004,39,38,True,0.1708915722963915,False,77,1.0
ALL,usas,T2,B1,4026,3655,38,39,True,2.415812345409892e-05,False,77,1.0
ALL,usas,A9,B1,10521,6401,39,39,True,3.0514598483539014e-222,True,78,1.0
ALL,usas,Q2.1,B1,6749,4550,38,39,True,1.391258035243212e-95,True,77,1.0
ALL,usas,F3,Q2.2,2215,439,38,28,True,5.893701357817942e-284,True,66,0.2678116648465871
ALL,usas,F3,T2,1166,273,37,25,True,1.8593404368986172e-131,True,62,0.16188140552559763
ALL,usas,F3,M1,3271,1272,38,34,True,8.623941263636484e-200,True,72,0.7239481457469141
ALL,usas,F3,I1.2,53,14,21,10,True,1.7728678775519788e-06,True,31,0.07075554598122835
ALL,usas,F3,A9,1585,804,38,31,True,2.3446027135871976e-58,True,69,0.47036853185814453
ALL,usas,F3,Q2.1,967,507,38,27,True,1.8287458507583958e-33,True,65,0.2145391940081784
ALL,usas,F3,X3.4,641,192,36,24,True,3.313157836995306e-57,True,60,0.1550019040032606
ALL,usas,S1.2.4,Q2.2,536,324,36,33,True,4.786456205950121e-13,True,69,0.8099490529189248
ALL,usas,S1.2.4,T2,173,125,32,25,True,0.0063804249569071,False,57,0.42704285650325524
ALL,usas,M1,S1.2.4,364,289,34,33,True,0.0037484983642172,False,67,1.0
ALL,usas,I1.2,S1.2.4,58,37,22,20,True,0.0396082376705458,False,42,0.8776143287523154
ALL,usas,S1.2.4,A9,633,570,37,37,True,0.0738042812450235,False,74,1.0
ALL,usas,S1.2.4,Q2.1,383,286,38,36,True,0.0002011838523973,False,74,0.9075606176124984
ALL,usas,X3.4,S1.2.4,83,39,22,19,True,8.407391840775633e-05,False,41,0.755228657504631
ALL,usas,X8,Q2.2,7932,4394,38,38,True,7.483569033868895e-226,True,76,1.0
ALL,usas,X8,T2,4491,2761,37,38,True,1.6305855183251348e-92,True,75,1.0
ALL,usas,X8,M1,10198,7920,38,39,True,2.331711059677769e-64,True,77,1.0
ALL,usas,I1.2,X8,812,301,38,29,True,1.0613563176674675e-54,True,67,0.3284320626971897
ALL,usas,X8,A9,7381,7210,38,39,True,0.1593171876335815,False,77,1.0
ALL,usas,X8,Q2.1,5216,4230,38,38,True,3.528684307602654e-24,True,76,1.0
ALL,usas,X8,X3.4,2844,1136,37,37,True,1.6519493907352014e-166,True,74,1.0
ALL,usas,A1.5.1,Q2.2,5534,2800,37,38,True,1.4489443093650742e-200,True,75,1.0
ALL,usas,A1.5.1,T2,2927,1578,39,38,True,4.5178046909517914e-91,True,77,1.0
ALL,usas,A1.5.1,M1,7188,4852,36,38,True,4.1079181372367014e-101,True,74,0.9075606176124984
ALL,usas,I1.2,A1.5.1,547,256,36,29,True,4.202926780816659e-25,True,65,0.45702078541058977
ALL,usas,A1.5.1,A9,5588,4804,39,38,True,1.5361854173138735e-14,True,77,1.0
ALL,usas,A1.5.1,Q2.1,3652,2616,37,38,True,3.171576639179317e-39,True,75,1.0
ALL,usas,A1.5.1,X3.4,1888,686,35,36,True,9.81272948575295e-129,True,71,1.0
ALL,usas,Q2.2,S1.1.1,1078,549,38,34,True,7.806388255660177e-40,True,72,0.7239481457469141
ALL,usas,T2,S1.1.1,554,303,37,36,True,7.869436491550434e-18,True,73,1.0
ALL,usas,M1,S1.1.1,1341,565,38,36,True,1.587282769840717e-72,True,74,0.9075606176124984
ALL,usas,I1.2,S1.1.1,178,83,29,26,True,4.039868345928928e-09,True,55,0.7877061896700431
ALL,usas,A9,S1.1.1,1605,730,38,37,True,7.014358253878193e-75,True,75,1.0
ALL,usas,Q2.1,S1.1.1,752,447,34,34,True,1.0760248240579249e-18,True,68,1.0
ALL,usas,X3.4,S1.1.1,210,153,28,33,True,0.0032354375042357,False,61,0.6089207154048286
ALL,usas,T1.3,Q2.2,2489,1296,39,37,True,4.943235208893212e-85,True,76,0.9087769252754927
ALL,usas,T1.3,T2,954,697,38,36,True,2.7405158004020057e-10,True,74,0.9075606176124984
ALL,usas,T1.3,M1,1611,1350,39,37,True,1.7439779742248043e-06,True,76,0.9087769252754927
ALL,usas,I1.2,T1.3,283,127,33,31,True,9.225310760129136e-15,True,64,0.9006532462520334
ALL,usas,T1.3,A9,2369,2070,39,38,True,7.66481195015317e-06,False,77,1.0
ALL,usas,T1.3,Q2.1,2026,1143,39,37,True,4.893391083373607e-56,True,76,0.9087769252754927
ALL,usas,T1.3,X3.4,311,271,33,34,True,0.1058835410027518,False,67,1.0
ALL,usas,Z8mf,Z5,8184,6717,40,39,True,2.8171866347110905e-33,True,79,1.0
ALL,usas,Z5,Q2.2,56299,24914,40,39,True,0.0,True,79,1.0
ALL,usas,A13,Z5,3376,1704,37,37,True,8.39495060551768e-124,True,74,1.0
ALL,usas,Z8mf,S7.4,1045,432,37,30,True,8.671413663361575e-59,True,67,0.46381761789686937
ALL,usas,S7.4,Q2.2,6163,5228,38,39,True,2.0227084298560608e-18,True,77,1.0
ALL,usas,A13,S7.4,363,74,29,15,True,7.522872448836395e-47,True,44,0.048766765904474596
ALL,usas,Z8mf,Q2.2,6489,2799,38,37,True,0.0,True,75,1.0
ALL,usas,A13,Q2.2,2086,492,36,31,True,2.5946289529940912e-232,True,67,0.6254068289416483
ALL,usas,Z8mf,T2,4285,1529,37,36,True,1.474173684504529e-297,True,73,1.0
ALL,usas,A13,T2,1193,254,37,25,True,1.5587006105986175e-145,True,62,0.16188140552559763
ALL,usas,Z8mf,A1.1.1,6195,2533,38,38,True,0.0,True,76,1.0
ALL,usas,A13,A1.1.1,1547,479,36,30,True,1.3284093985344062e-130,True,66,0.5385827752459466
ALL,usas,Z8mf,A9,7217,4080,38,38,True,7.765736624350537e-194,True,76,1.0
ALL,usas,A13,A9,1852,757,37,32,True,6.476948938421902e-105,True,69,0.6304564917867981
ALL,usas,Z8m,Z8mf,2105,2014,41,38,True,0.160812023241922,False,79,0.8221442424521863
ALL,usas,Z8m,Q2.2,22041,5750,39,38,True,0.0,True,77,1.0
ALL,usas,A13,Z8m,638,393,36,33,True,2.2643649474278153e-14,True,69,0.8099490529189248
ALL,usas,A13,Z8mf,342,227,34,33,True,1.6296603774545956e-06,True,67,1.0
ALL,usas,Z8mf,S3.2,382,370,32,32,True,0.6883528751401754,False,64,1.0
ALL,usas,S3.2,Q2.2,3629,1402,39,37,True,8.8030383209424e-224,True,76,0.9087769252754927
ALL,usas,A13,S3.2,160,57,22,16,True,1.6615835032022462e-12,True,38,0.417692190836533
ALL,usas,Z5,S3.2,3211,2746,38,37,True,1.8015657983118343e-09,True,75,1.0
ALL,usas,Z8mf,M2,8787,6485,38,39,True,1.1513418671572754e-77,True,77,1.0
ALL,usas,A13,M2,2398,1225,36,31,True,6.096642659120871e-86,True,67,0.6254068289416483
ALL,usas,Z8mf,A8,1183,515,36,37,True,1.7188242392464086e-60,True,73,1.0
ALL,usas,A8,Q2.2,5609,5331,39,38,True,0.0080862936422046,False,77,1.0
ALL,usas,A13,A8,279,87,27,17,True,1.4006512723516631e-24,True,44,0.17417114727072658
ALL,usas,Z5,A8,7407,4528,38,38,True,1.9275737075209456e-154,True,76,1.0
ALL,usas,Z8mf,S1.1.3,317,106,34,22,True,1.6383155326723538e-25,True,56,0.1408954235984807
ALL,usas,Q2.2,S1.1.3,1031,925,34,38,True,0.0175679061263298,False,72,0.7239481457469141
ALL,usas,A13,S1.1.3,48,20,16,10,True,0.0009143907212875,False,26,0.32693958282470703
ALL,usas,Z5,S1.1.3,1551,1065,37,36,True,1.912177576749222e-21,True,73,1.0
ALL,usas,Z8mf,Q2.1,3759,2800,38,38,True,2.1518017274562268e-32,True,76,1.0
ALL,usas,A13,Q2.1,1259,657,36,33,True,1.3385261535401891e-43,True,69,0.8099490529189248
ALL,usas,Z5,Q2.1,30651,25469,40,39,True,3.543471497603099e-106,True,79,1.0
ALL,usas,Z8mf,M8,968,505,34,32,True,6.540765841169967e-34,True,66,0.9021585000966994
ALL,usas,M8,Q2.2,4458,3225,39,38,True,4.6494214107706103e-45,True,77,1.0
ALL,usas,A13,M8,239,97,29,18,True,5.67775330312218e-15,True,47,0.14386508844054896
ALL,usas,Z5,M8,6813,4827,36,38,True,5.881379865803486e-76,True,74,0.9075606176124984
ALL,usas,Z8mf,A10,3187,1190,38,38,True,1.8954357475526368e-207,True,76,1.0
ALL,usas,A13,A10,699,139,34,21,True,1.6300552567452027e-90,True,55,0.10478948242660333
ALL,usas,Z8mf,N4,2075,1000,38,37,True,2.6068918191808455e-85,True,75,1.0
ALL,usas,N4,Q2.2,9945,8657,38,38,True,3.729119875758615e-21,True,76,1.0
ALL,usas,A13,N4,826,208,35,25,True,1.2121230192512056e-87,True,60,0.2450608330229457
ALL,usas,Z8mf,A3,1584,1391,38,37,True,0.0004295221234854,False,75,1.0
ALL,usas,A3,Q2.2,20445,8350,38,39,True,0.0,True,77,1.0
ALL,usas,A13,A3,329,305,33,28,True,0.3610182486543656,False,61,0.6089207154048286
ALL,usas,Q2.1,Q1.2,11544,8636,39,42,True,2.184918681142926e-93,True,81,0.8243132151052083
ALL,usas,I3.1,Q2.1,3046,1459,39,36,True,4.410599266438583e-126,True,75,0.8175538505509841
ALL,usas,A10,X2.4,4354,811,38,38,True,0.0,True,76,1.0
ALL,usas,M2,X2.4,19979,2171,39,38,True,0.0,True,77,1.0
ALL,usas,Q1.2,X2.4,3943,1182,38,36,True,0.0,True,74,0.9075606176124984
ALL,usas,I3.1,X2.4,837,121,38,26,True,2.400794905370352e-132,True,64,0.16864291143970336
ALL,usas,N5.1,A10,1169,578,38,38,True,4.166767914563623e-46,True,76,1.0
ALL,usas,M2,N5.1,3190,2942,39,38,True,0.0016070057616574,False,77,1.0
ALL,usas,N5.1,Q1.2,1400,616,37,33,True,7.12323790441956e-70,True,70,0.7202027723528612
ALL,usas,N5.1,I3.1,163,99,34,29,True,9.2278952850904e-05,False,63,0.6146550157654618
ALL,usas,M2,A1.1.1,79183,42810,40,39,True,0.0,True,79,1.0
ALL,usas,Q1.2,A1.1.1,10855,8691,39,38,True,4.238606432151875e-54,True,77,1.0
ALL,usas,I3.1,A1.1.1,3725,2008,39,38,True,1.921897855863391e-115,True,77,1.0
ALL,usas,M2,Q1.2,19481,12581,40,39,True,0.0,True,79,1.0
ALL,usas,M2,I3.1,3888,3656,38,39,True,0.0078199429714712,False,77,1.0
ALL,usas,A10,Q1.2,5610,5010,41,42,True,6.0990688998597864e-09,True,83,1.0
ALL,usas,I3.1,Q1.2,1479,421,38,35,True,1.8130761857076123e-137,True,73,0.8151212352249976
ALL,usas,A9,Q1.2,21197,15930,41,41,True,5.317403803315604e-165,True,82,1.0
