category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,labeling,cell,coverage,scen,pov,context
Evidence,-0.00012882623234170638,2,38,-0.002225432394137941,0.001967779929454528,0.0029951516597089066,0.9047922053606756,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Evoking,-0.0021126186832144183,4,38,-0.005817214193930913,0.0015919768275020766,0.005292279301023563,0.27088808830456695,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Expectation,-0.024031450078606888,10,38,-0.037975679268301685,-0.010087220888912094,0.019920327413849703,0.001731267214028046,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Experiencer_focus,0.0019728493525364757,21,38,-0.006078364140003222,0.010024062845076174,0.011501733560770997,0.6338603253885257,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Expressing_publicly,0.0016116361632994237,4,38,1.9812786191969727e-05,0.0032034595404068777,0.002274033395867791,0.05466563940467848,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Finish_competition,-0.002820251583034424,6,38,-0.007286710661440883,0.0016462074953720353,0.00638065582629494,0.2236606216658584,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Firing,-0.007144757864317232,8,38,-0.01381757923178626,-0.00047193649684820326,0.009532601953527184,0.042734524956388985,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Gathering_up,0.0017634924163687563,4,38,5.128375926384977e-05,0.003475701073473663,0.0024460123672927236,0.05080927630585404,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Getting,0.004109809786721494,19,38,-0.006127969256821511,0.0143475888302645,0.014625398633632863,0.4364017185227574,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Give_impression,0.0022217391104301537,4,38,-2.140679836303873e-05,0.004464885019223346,0.0032044941554188466,0.059867944364364586,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Giving,-0.008056241262691222,4,38,-0.01350442479837359,-0.002608057727008852,0.007783119336689099,0.006273407158045064,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Hearsay,-0.011564388092118202,7,38,-0.019478951037728967,-0.003649825146507437,0.011306518493729665,0.006856192488917697,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Hiring,0.007601985580419432,13,38,-0.0014401169468249795,0.016644088107663844,0.012917289324634873,0.10785419610521102,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Hostile_encounter,0.0029595627288998543,17,38,-0.007686642329501978,0.013605767787301687,0.015208864369145475,0.5891158364241099,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Ingest_substance,7.049721570744108e-05,6,38,-0.0026726897910641584,0.0028136842224790407,0.003918838581102285,0.9600984243163133,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Intentionally_affect,0.021586011155952038,25,38,0.010360319912992013,0.03281170239891206,0.01603670177565718,0.0005720453751599029,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Judgment,0.0018748658426443882,5,38,-0.0022140657764996912,0.0059637974617884676,0.005841330884491541,0.374622162367489,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Judgment_direct_address,-0.011551559607437669,5,38,-0.024099749818651265,0.000996630603775927,0.017925986016019423,0.07932511563284957,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Leadership,0.0013615753048154303,2,38,-0.001481341038325387,0.004204491647956248,0.004061309061629739,0.3539650811252296,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Likelihood,-0.003622633309494859,12,38,-0.011316663864649162,0.004071397245659443,0.010991472221649003,0.3620695364006749,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Make_acquaintance,0.010717378485434767,12,38,0.005116378997136289,0.016318377973733245,0.008001427840426397,0.0006033963149735871,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Making_arrangements,0.004008680439057896,8,38,0.0010586132601622328,0.0069587476179535585,0.004214381684136661,0.011388583335468218,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Manipulation,-0.013279371337774327,2,38,-0.019909307271542324,-0.006649435404006329,0.009471337048239997,0.0003625559039147565,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Memory,-0.0013409911322796984,1,38,-0.0033496786659870043,0.0006676964014276073,0.0028695536195818654,0.19877808727546598,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Motion,0.008560022451620996,22,38,-0.007654974465419058,0.02477501936866105,0.023164281310057214,0.3075251057044809,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Needing,0.01251541147688859,24,38,0.007112900293495491,0.01791792266028169,0.007717873119133,5.774900517805162e-05,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Opinion,0.0013490642484973896,4,38,-0.0004887493116593634,0.0031868778086541426,0.0026254479430810754,0.15862570950056357,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Path_shape,0.004519483223445669,13,38,0.0005686309887825754,0.008470335458108762,0.005644074620947275,0.031035494404127492,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Perception_active,0.011469470877209157,23,38,0.0031411024418220926,0.01979783931259622,0.01189766919341009,0.01041370408909514,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Perception_experience,0.0028296690622240162,16,38,-0.0067823635230040355,0.012441701647452067,0.01373147512175436,0.5674332366791688,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Performers_and_roles,0.024609239971057673,25,38,0.006295925547559152,0.042922554394556195,0.026161877747855028,0.012252392602367594,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Placing,-0.011331921889734194,17,38,-0.034707064099996396,0.012043220320528007,0.033393060300374575,0.3481870408324313,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Possession,-0.013143374179329426,16,38,-0.03402451386258345,0.007737765503924597,0.029830199547505744,0.22509526576205335,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Possibility,-0.0014134863775340084,2,38,-0.003305987196474033,0.0004790144414060164,0.0027035725984857492,0.15166597068377247,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Posture,0.0036598218211638263,11,38,-0.0015574682273412402,0.008877111869668892,0.00745327149786438,0.17743188820990205,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Preventing_or_letting,-0.002309524146390889,12,38,-0.01119452817358897,0.0065754798808071915,0.012692862895997258,0.613446288274108,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Process_continue,-0.0073548272790180625,3,38,-0.013026935777238624,-0.001682718780797501,0.008103012140315087,0.015361604483800348,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Process_end,-5.605531778908533e-05,2,38,-0.001749912751198296,0.0016378021156201253,0.002419796333441729,0.9486323880578635,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Process_start,0.015211962268381013,24,38,0.008175319903489194,0.02224860463327283,0.010052346235559742,0.00014421944777153438,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Process_stop,0.0008045662104181932,13,38,-0.006782710106945923,0.00839184252778231,0.010838966167663023,0.8364926534984093,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Protest,0.013661883294976918,22,38,0.008235568511887554,0.019088198078066283,0.007751878261556234,1.7256512548207238e-05,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Purpose,-0.011248118353639161,9,38,-0.019936820601875713,-0.0025594161054026086,0.012412431783195073,0.015515489130611857,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Questioning,0.00030442267284372544,2,38,-0.0011848198050066808,0.001793665150694132,0.002127489254072009,0.6909803404064094,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Quitting,0.00438733931248833,7,38,-0.00037017930989263585,0.009144857934869296,0.006796455174829951,0.0788211780488867,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Receiving,-0.02020375626267805,14,38,-0.048516529756674406,0.008109017231318311,0.040446819277137655,0.1702477182904764,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Recording,0.001077522279111157,3,38,-0.00016295610426176948,0.0023180006624840834,0.0017721119762470377,0.09704579690889299,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Removing,0.0369858650830159,30,38,0.02475867787079024,0.04921305229524156,0.01746741030317952,7.840033106360469e-07,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Repel,0.000281871091376964,2,38,-0.0011267231433812765,0.0016904653261352047,0.002012277478226058,0.6971519268025773,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Reporting,0.004289899643246019,8,38,0.00018246180781965066,0.008397337478672388,0.005867768336323382,0.047802676991037685,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Request,-0.03417558887652342,5,38,-0.04728383278783923,-0.021067344965207617,0.018726062730451153,1.0034016503198541e-05,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Required_event,-0.0003978102205011565,9,38,-0.004265749405590091,0.003470128964587778,0.005525627407269907,0.8413474840977567,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Residence,0.00026577339883156924,4,38,-0.002861541635499542,0.0033930884331626805,0.004467592906187302,0.8686156126839836,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Scrutiny,0.018335113173982273,23,38,0.011153844819069855,0.02551638152889469,0.010258954792732025,1.3922235913492856e-05,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Seeking,0.011072060668143355,20,38,0.002119216036680324,0.020024905299606384,0.012789778044947185,0.020358368978776704,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Self_motion,0.0009372165206217242,5,38,-0.002078982003394649,0.003953415044638097,0.0043088550343091045,0.5462284954220932,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Sending,-0.015100464336209395,6,38,-0.029155059125190633,-0.0010458695472281548,0.02007799255568749,0.042062780453713665,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Statement,-0.026959248588088923,14,38,-0.057187879080993625,0.003269381904815783,0.043183757847006725,0.08875596812797575,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Submitting_documents,-0.001581598376266987,3,38,-0.00536889367767463,0.002205696925140656,0.005410421859153775,0.4183075715333661,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Taking_sides,-0.002521564770825871,4,38,-0.00948123992376293,0.0044381103821111885,0.009942393075624369,0.48207617684958964,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Telling,0.001064119788928481,3,38,-0.00015895569506588496,0.002287195272922847,0.0017472506914205227,0.09652752193457709,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Using_resource,-0.0018973441077885912,0,38,-0.00341765512309734,-0.0003770330924798423,0.0021718728790124982,0.019317361738586253,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Waiting,-0.0034776284804368825,3,38,-0.00739198346237812,0.0004367265015043551,0.005591935688487482,0.08993723015902164,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Warning,-0.0015323942684146033,3,38,-0.004256574045939538,0.0011917855091103306,0.0038916853964641907,0.27735085831150724,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Win_prize,-0.020727553032574432,7,38,-0.03765400881826913,-0.003801097246879735,0.024180651122420994,0.02153481536743702,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
entity_noun,0.012386450315512101,2,38,-0.0071246856496102375,0.03189758628063444,0.027873051378746197,0.2212190021618126,False,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
grammatical_function,-0.1804202543258214,10,38,-0.2889482347978103,-0.07189227385383248,0.15503997210284132,0.002405140407784,True,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
locomotion_posture,0.018557854596254676,10,38,0.001573909756786302,0.035541799435723054,0.024262778342097675,0.038874146645451045,False,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
object_handling,-0.011070581632673496,16,38,-0.057309164044011957,0.03516800077866496,0.0660551177304835,0.6416308988567091,False,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
perception_cognition,-0.021101765948326592,6,38,-0.046496086433502046,0.0042925545368488575,0.03627760069310779,0.11186509378479181,False,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
procedural_operation,0.036268346317031915,23,38,-0.008450664030694242,0.08098735666475806,0.06388430049675164,0.12043140486579083,False,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
quality_manner,-0.009433712961166523,6,38,-0.027837040644850035,0.00896961472251699,0.026290468119547876,0.32156045315527937,False,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
speech_act,-0.010335545405612214,5,38,-0.030566008500624353,0.009894917689399924,0.028900661564303053,0.32316419667449486,False,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
transfer_possession,0.16653425059604807,34,38,0.08947361595602984,0.2435948852360663,0.11008662091431173,0.00014484690230055054,True,induced,N6_indiv,0.2424288081964743,N6,indiv,civic
change,-0.014906914694690587,2,37,-0.0277608654940592,-0.0020529638953219725,0.01836278685624088,0.029091949296692413,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
cognition,0.015499484211842926,13,37,-0.036071255118427736,0.06707022354211359,0.07367248475752952,0.5594901846451673,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
communication,-0.04057868721925014,14,37,-0.09443227076425886,0.013274896325758588,0.07693369077858389,0.14840816060149753,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
competition,0.01774989274989275,5,37,-0.0007852858340170847,0.036285071333802585,0.026478826548442615,0.06864659658968789,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
consumption,0.001902606314371022,7,37,-0.017586891587426247,0.021392104216168294,0.027842139859710385,0.8493348068645807,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
contact,-0.048421298989690505,4,37,-0.0815330681383983,-0.015309529840982702,0.04730252735529686,0.006897273611628004,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
creation,0.002426791193893962,14,37,-0.035956052484710455,0.040809634872498377,0.05483263382657774,0.9020657159679978,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
emotion,-0.015937343938442507,9,37,-0.0506594643073377,0.018784776430452687,0.0496030290984217,0.37429373958953005,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
motion,-0.007012213328133063,17,37,-0.0742884983369881,0.06026407168072197,0.09610897858407862,0.839276691970326,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
perception,0.00046369899311075766,2,37,-0.008199369778092228,0.009126767764313742,0.012375812530289977,0.9170288942077239,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
possession,-0.18600044087600487,11,37,-0.2881229384426508,-0.08387794330935891,0.14588928223806566,0.0010352435137198747,True,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
social,0.2311639087510346,31,37,0.14296668353576952,0.31936113396629967,0.12599603602180726,9.874507287326502e-06,True,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
stative,0.0436505168320656,19,37,0.012011179317686561,0.07528985434644464,0.04519905359197006,0.01039215418390658,False,wordnet,N6_indiv,0.16679222540304353,N6,indiv,civic
ABS,-0.004924568264657469,16,38,-0.019266064547792183,0.009416928018477242,0.02048785183304959,0.505114979901682,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
Academ,0.0010089561437053786,5,38,-0.0018873585243023964,0.003905270811713154,0.00413759238286825,0.4989970806775719,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
Active,0.09353492259046865,27,38,0.05003415060921639,0.1370356945717209,0.06214395997321751,0.00015439054188012038,True,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
AffGain,-0.007649731880460436,9,38,-0.013542852094103195,-0.0017566116668176774,0.008418743162346797,0.015258721142796399,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
Affil,-0.02283169736213348,18,38,-0.055219949460468605,0.009556554736201643,0.046268931569050174,0.17535713786153495,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
Arousal,-0.001184516026198674,16,38,-0.008727310841606254,0.006358278789208905,0.010775421164867969,0.759962675785122,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
COM,-0.022232507499601043,11,38,-0.03661871454511673,-0.007846300454085353,0.0205517243507367,0.004455581943414062,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
Causal,0.0006641187885229653,5,38,-0.0012167051279004574,0.0025449427049463883,0.002686891309176318,0.49321026541700586,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
ComForm,0.000559479447663636,18,38,-0.009237462403483783,0.010356421298811053,0.013995631215924882,0.9114832999686708,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
Complet,-6.40567383138074e-05,3,38,-0.0016217638896399026,0.0014936504130122876,0.0022252959304658497,0.9361944606372687,False,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
DAV,-0.019765115572207264,9,38,-0.030481613711924673,-0.009048617432489855,0.015309283056739157,0.0008894135958771378,True,gi_primary,N6_indiv,0.9204459846316106,N6,indiv,civic
